N=1,N=2,N=10,N=100
3.43323,2.26732,0.949272,0.914113
0.27788,0.999909,1.09268,0.880996
0.805329,0.644805,1.10612,0.92341
1.08083,0.65532,0.844707,1.06746
3.06191,1.9516,0.95151,0.96546
0.54416,1.2207,0.90221,1.00549
1.14609,1.4872,1.16819,0.877024
0.95125,0.534962,0.440552,1.03783
0.0961313,0.367272,0.630679,0.868874
0.911632,0.522488,1.09327,0.903902
0.203494,0.380128,0.460015,1.10065
0.488231,1.2724,1.11835,0.970973
0.417886,0.494451,0.880429,0.993761
0.0276077,1.84891,1.44535,0.870913
0.478766,0.67243,0.520875,0.782074
0.338426,0.455775,1.06544,1.01373
7.16404,4.77718,1.8105,1.16872
0.741253,0.632909,1.17757,0.917103
1.06831,1.05729,1.23074,1.00526
0.729275,1.1336,1.285,1.13947
0.223823,0.527802,0.793544,1.01882
0.249172,0.203295,1.92894,0.925411
0.184674,1.36009,1.05672,1.04656
2.01914,1.10537,0.630337,1.12438
0.863188,0.650664,1.81602,1.0751
1.32524,0.824291,1.15119,1.07206
0.299235,0.854628,0.810123,1.01158
2.73807,1.82222,1.22823,0.96595
0.357712,1.86969,1.04534,1.10455
0.0990798,0.102565,1.17605,0.998
0.0503797,0.795468,0.773046,0.891854
0.664696,1.0543,0.748351,0.773173
0.248845,0.351425,0.736828,1.05835
0.348722,0.292171,1.1084,1.01614
0.222862,0.564645,0.631522,0.813896
0.0307312,0.293328,0.615943,1.01699
0.439024,0.680399,0.78364,0.821027
1.67112,1.05698,1.12626,0.925585
0.35451,1.04646,0.766834,0.818656
0.285211,0.328446,0.644659,1.02703
0.57082,0.696745,0.629743,0.92835
2.98657,1.59195,1.39861,1.10946
2.00581,1.05699,0.908173,0.936722
0.411084,0.555571,0.756767,1.18353
1.31484,1.53239,0.935805,0.835308
0.42932,0.400453,0.636056,0.862835
0.590638,1.04321,1.41169,0.871038
2.33125,1.59549,1.38966,1.25402
2.38562,1.41557,1.42482,0.919035
0.75619,2.08307,1.5113,1.10779
1.46614,1.60244,1.22917,0.999546
0.665122,0.479472,1.16468,1.23543
0.112854,0.138369,0.951475,1.00641
1.64583,1.20146,1.29415,0.8665
0.594357,1.55198,0.856184,1.04027
0.395934,1.56348,1.09662,1.08331
0.00598501,0.388312,0.826894,0.829772
0.557851,0.393725,0.636651,1.03497
0.222283,0.132614,1.18066,0.979834
0.644132,1.32262,0.666779,0.88805
0.0735435,0.257253,0.684129,0.776854
0.353665,0.346158,0.497776,0.953141
0.059101,0.490772,0.726221,0.872835
1.80324,1.06426,0.56558,1.06993
1.2937,1.14173,1.03446,0.993102
0.144084,0.135749,0.781416,1.07688
0.823347,0.729646,1.55832,1.13259
0.306888,0.327395,1.06757,1.03085
1.11898,1.89535,1.52413,1.07349
0.506452,0.409517,1.57277,0.951809
0.490791,1.26289,0.779808,1.22119
0.368208,1.2969,0.727108,0.96021
0.0934197,0.134097,0.9156,0.960056
1.98095,3.19205,1.14003,0.86154
0.534229,0.662518,0.627558,0.89432
1.16706,1.28601,1.58083,0.925916
2.47094,2.18226,0.806847,0.919891
0.187385,0.463421,0.548936,0.955218
1.12286,0.648383,0.986722,0.816045
0.150631,0.248289,0.56614,1.01842
4.0981,2.69588,1.04446,1.04267
0.255867,0.310698,1.21815,0.871435
0.228611,0.294427,0.60467,0.983989
1.17629,1.11708,1.02427,1.09524
0.208678,0.688516,1.19289,0.966165
1.46065,1.19512,0.790795,0.857153
0.260795,0.185205,0.854294,0.996982
0.00823161,0.012367,1.39835,0.94797
0.590862,1.39323,0.942244,1.05685
6.1797,3.6436,1.57994,0.944873
1.18445,1.46914,0.91932,0.983449
2.10989,3.22675,1.57696,1.12849
1.06698,0.574074,1.29048,1.12208
0.885664,1.83741,1.1778,0.909787
0.895757,0.703589,0.668126,1.15106
0.621486,0.54942,0.526351,0.987998
0.505326,1.57145,1.38494,0.977726
2.73115,1.5893,1.31081,0.946141
0.0867163,0.228725,0.72472,0.878228
0.499304,0.367563,1.17658,0.884221
0.87629,0.766668,0.913116,1.04946
0.0142092,0.24723,0.610345,0.85101
2.0677,1.78974,1.00676,1.04521
0.408313,0.31146,0.601052,0.981497
1.67023,1.10592,0.953759,0.886652
1.11542,1.08387,1.14934,1.1453
1.76252,1.44267,0.751543,0.933627
0.115223,0.45834,0.648577,0.848497
0.946599,0.669965,0.75024,0.900009
1.28391,0.647445,0.938724,0.90855
0.35973,0.207085,0.708434,1.00629
3.44921,2.01543,0.793925,0.89856
0.426463,0.724084,0.773869,0.978918
1.17526,1.42208,1.03058,1.03398
0.172227,0.881223,1.22234,0.960401
0.158952,0.883334,0.760123,0.889607
3.70146,2.15078,1.5031,1.10179
0.814954,0.468265,1.03026,0.92657
3.12192,1.70473,1.11909,1.07746
0.30973,1.40984,1.15222,0.986544
0.517902,1.16291,1.19843,1.23746
0.438798,1.12707,0.85585,0.99425
0.329939,0.34592,0.893715,0.900404
1.23808,1.01569,0.927633,0.92613
1.09917,1.77404,0.709327,1.06314
3.65012,2.07438,1.38607,1.00731
1.19248,1.50647,1.32567,1.16373
0.834987,1.31173,0.855791,0.963149
1.02716,0.688301,0.716331,0.93983
0.0160759,1.063,1.80548,1.10269
0.342911,1.94229,1.27432,1.07807
0.271926,1.27041,0.707019,0.751994
0.793626,0.453581,0.860305,0.851218
0.0630109,0.265142,0.841273,0.848193
0.351069,0.191661,1.21704,0.992461
0.395697,0.422015,1.78694,1.10946
2.72554,1.5236,1.13744,0.841678
0.212299,0.351576,0.612894,1.14675
1.44528,1.31146,1.23627,1.07638
2.15634,1.56506,1.08006,1.04986
0.515113,0.391037,1.21853,1.07615
0.13319,0.0851906,1.00489,0.904368
1.42592,0.815311,0.776713,0.940026
1.02562,0.60922,1.08698,1.09241
1.48492,1.46231,1.32138,1.06208
1.67179,2.6359,0.809772,0.909761
0.0634734,0.0529836,0.498038,1.03249
0.372785,0.997207,1.26962,0.999769
2.79769,1.45433,0.677133,1.02193
1.87625,1.46372,0.946452,1.01785
1.85539,1.08617,1.36133,0.967091
0.839899,1.69158,1.50719,0.86112
0.123633,0.0971477,0.781082,0.935662
0.77686,2.04726,1.3048,1.11566
0.372329,0.461742,0.865057,0.980567
1.64758,1.99355,1.29425,0.940279
1.32513,0.824224,0.511052,0.869122
0.0130479,0.859244,0.663302,1.00005
1.46111,1.02902,1.64644,1.12729
0.331702,0.711784,0.893168,0.930176
1.13686,0.71477,0.634025,1.07584
0.169714,0.673261,1.14275,1.03473
0.103085,0.867091,0.752241,0.784379
1.28924,0.845538,0.906923,1.11112
0.133679,0.438561,0.770202,1.14286
1.66231,1.49656,1.05624,0.959316
0.13453,0.691201,1.42301,1.03414
0.0486104,0.197208,0.388653,1.05784
1.12651,0.820868,0.89176,0.821276
0.0178718,0.331427,0.725284,1.08008
1.87012,0.95062,0.825675,0.879754
0.266042,0.420323,0.792371,1.00293
0.0460635,0.556158,0.493124,0.932324
1.19158,1.13502,1.21447,0.984479
4.30975,2.65092,1.21494,0.924265
0.00870339,1.06938,0.971693,0.8422
0.00138901,0.638117,1.49969,0.971821
0.888207,0.637338,0.899668,0.813303
2.22556,1.78004,1.12439,1.05504
0.516476,2.76769,1.41088,0.867705
1.63478,1.34288,0.593349,0.964282
1.81541,1.35206,0.94983,0.900114
0.217022,0.197053,0.640003,1.22241
1.63295,0.827079,1.24068,1.0485
1.97705,1.30975,1.05577,0.955281
0.0378138,0.21975,1.59731,0.89517
0.300355,1.04858,0.988287,1.01312
0.910562,0.519879,0.700076,1.05885
1.71973,0.938418,0.679518,0.871195
0.125194,0.145126,0.352767,0.997749
2.01364,1.44242,1.08012,1.10246
0.000734921,0.0547746,0.856503,1.02824
1.87768,1.66283,0.995877,1.05588
2.3595,2.05971,1.07523,0.919691
0.13292,0.51166,1.19692,0.881701
0.215175,0.684252,0.905054,0.943955
0.335924,0.312397,0.496356,1.09009
1.2713,1.25904,1.25169,1.07818
0.078668,0.344616,1.25838,0.965349
0.418768,0.629094,0.665898,0.892757
0.604683,0.378274,0.587899,0.972163
1.89545,1.0495,0.798465,1.08845
3.84899,2.09369,0.876568,0.865995
0.966872,0.560589,1.16321,0.90747
1.53874,1.37784,1.54297,1.00498
0.317373,0.725603,1.13816,0.952434
1.35592,1.35168,0.995417,0.954239
1.75746,0.939479,1.08906,1.11582
0.0486473,0.0453353,0.854531,0.962493
0.596104,0.525137,0.647461,1.06802
0.667379,0.658767,0.911404,0.94797
1.25549,1.63757,1.15489,1.10762
2.00368,1.22279,1.5324,1.03846
0.846921,0.436656,1.00024,0.882775
1.24276,1.95873,0.944048,1.11368
0.923287,1.47712,0.992743,1.04409
0.321143,0.20175,0.788696,0.870329
0.0902837,0.146308,0.447321,0.961039
0.0410446,0.864977,1.5914,0.96218
0.524092,1.48564,1.26481,1.12804
0.764101,0.384454,0.78909,1.17757
2.05143,1.04419,0.661249,1.02055
0.0294071,0.215976,0.511095,0.855707
1.12499,0.925901,1.69825,1.16498
2.50246,1.33843,0.525854,1.08703
2.28878,1.29713,1.14106,0.979955
0.00405025,0.323482,0.791177,1.11793
1.25607,0.778342,1.74734,0.946722
1.27586,1.02919,0.887499,0.922298
1.36515,0.818132,0.848338,1.03962
0.532588,0.507515,0.757801,0.906049
0.595141,0.547643,0.971352,1.00426
0.220628,0.396375,0.849819,0.844133
1.59867,1.43125,1.08131,0.966485
1.08529,0.629637,0.941138,0.897554
0.0643226,0.38194,1.09438,1.11361
1.11021,0.86902,0.93914,1.02941
0.71798,0.772717,0.536391,1.06961
2.51876,1.30749,0.74953,0.917784
0.079449,0.426741,0.661205,1.00789
0.730444,0.414387,0.796141,0.90686
0.825518,0.792774,1.37414,1.16708
1.93534,1.56706,1.1134,1.14398
2.55929,1.28917,1.39899,1.14143
0.34323,0.777936,0.990125,1.03476
0.282515,0.77299,1.16779,1.16715
1.63315,1.20559,0.757904,1.08047
1.01845,1.12518,0.924148,0.809517
1.07479,2.59554,0.858609,1.19959
5.6741,3.38601,1.85197,1.15158
0.380914,0.313389,1.01681,0.965502
1.50646,1.18446,1.07011,0.973856
0.577882,1.04604,1.21812,1.13471
0.415724,0.912483,0.933663,0.957459
0.871459,0.766629,0.415516,0.963667
0.14748,0.288351,0.851374,1.05352
0.529445,0.3061,0.689476,1.12245
0.181855,1.06899,0.959035,1.07474
1.20106,1.81054,1.22124,1.03253
0.511567,0.534962,0.627601,0.975757
0.173521,0.288925,0.967879,1.10231
1.05625,1.55371,0.843755,1.0507
0.318121,0.174916,0.697943,0.841378
0.370201,0.56796,0.636674,0.939647
1.08657,1.29162,1.4069,1.0836
1.19452,0.677125,0.818693,0.890136
0.359847,0.424081,0.777634,1.03323
0.598198,1.1966,1.69235,0.997063
1.97228,2.40009,1.19392,1.1781
0.244027,0.374808,0.42973,0.839833
1.93787,1.23675,0.961805,1.13704
0.310548,1.15122,1.48635,1.0092
2.56213,1.29347,0.98617,0.796383
0.161211,0.134757,1.02621,0.860922
0.676835,0.802345,0.758355,0.958596
0.510669,0.297203,0.661221,0.853362
0.586327,0.477769,0.681802,0.829071
0.746246,0.38011,0.729756,0.82779
2.41436,2.13883,1.03547,1.0368
3.00465,1.68969,1.45231,1.06965
0.35214,0.354627,0.816644,0.980992
0.611672,1.02869,0.956275,0.897865
1.68903,1.10107,1.13935,0.951444
1.48995,2.10209,1.4273,0.991164
0.460659,0.978097,0.906536,1.08382
0.485534,0.339457,1.33625,1.20751
0.602251,0.600102,1.29199,0.990162
0.52194,0.291199,1.54262,0.979816
2.33652,1.43208,1.00656,1.2388
0.595283,0.47432,0.997135,1.05052
1.67612,1.2902,0.70848,1.01522
1.25149,1.04374,1.58851,1.05694
1.12789,0.654999,0.834756,0.910307
0.403484,0.875736,0.650295,1.0774
3.4735,1.91736,1.29966,0.91714
2.16587,1.23138,1.09915,1.03987
1.34176,0.741804,0.963345,1.02751
0.54492,0.491152,0.835427,1.03393
0.741224,0.943131,1.13964,0.903501
1.9248,2.38447,1.10685,1.18372
2.85881,3.24874,1.83576,1.06677
1.00882,1.34137,0.900138,0.912913
1.0437,0.903245,0.532927,0.855781
1.41387,1.46489,1.12851,1.03552
4.20772,2.6982,1.34262,1.01164
1.59225,0.875868,0.796747,0.89053
1.15886,0.640239,1.15369,1.03378
0.756175,0.915763,0.61198,0.889253
0.212018,1.16651,1.03205,0.979214
1.92413,1.76798,0.964184,0.868717
1.61346,1.1797,0.858571,0.893385
0.286567,1.41787,1.12806,1.20954
1.45153,0.7734,0.804629,1.10395
1.91404,1.09208,1.056,0.998427
1.01378,0.600217,1.38909,1.05464
0.357492,0.329105,1.13675,1.01524
1.35209,1.15194,1.62754,1.25875
3.62563,2.38279,1.49182,1.02206
0.66036,0.443404,1.23078,0.834886
0.00654276,0.0317674,1.19813,1.1242
0.42093,0.336391,0.468328,0.933632
0.707697,0.36611,1.08674,1.03867
2.32087,1.41727,0.972209,1.07277
1.544,3.67329,1.70589,1.03463
0.00755451,0.0802141,0.477699,0.807383
0.115826,0.377301,0.5562,1.00912
0.370161,0.437682,0.651978,1.03708
0.629408,0.464994,0.646805,1.02309
1.45338,1.84119,1.12567,0.943532
0.209316,1.73205,0.861291,0.974951
0.65784,0.891243,1.14657,1.10393
1.8258,0.944859,1.52141,1.00948
0.2752,0.246891,0.61851,1.10664
1.5284,2.08464,1.42473,1.2411
0.618726,0.491186,0.784025,0.806239
0.0637718,1.19056,1.04606,0.883391
3.13548,2.05245,0.793582,1.04921
1.46785,1.04861,0.929963,1.00106
1.82642,1.7055,0.996279,0.792179
0.0208317,0.170528,0.896028,0.997837
0.243181,0.197639,1.13394,1.12046
1.45226,1.00982,0.812537,0.964561
2.26001,1.14601,0.790901,0.860794
0.26531,0.232602,1.15551,1.12942
0.284586,0.323813,0.955293,0.919275
0.845465,0.828896,0.930052,0.926858
0.846947,1.04699,1.0734,0.848235
0.528336,0.395691,0.853425,0.82412
2.01347,1.09997,1.10905,0.970498
0.682852,0.398302,1.5582,0.969739
1.35926,0.800962,1.03738,1.0301
0.320216,0.668197,1.30506,0.960752
0.452726,0.844689,0.800502,1.04648
0.576137,0.387076,0.910429,0.917727
1.55136,0.971053,1.0471,1.03725
1.30031,1.92295,1.19537,1.00839
1.9774,1.91864,0.868559,1.05226
0.05963,0.102236,0.596228,1.10178
2.358,1.86083,0.820033,0.870935
4.42897,2.69439,1.51214,0.951111
1.88097,1.74683,0.869938,0.930212
2.18725,1.25446,1.34015,0.856638
0.195834,1.0392,0.892728,0.990733
1.49762,1.54036,0.710192,1.07121
0.139468,1.72244,1.45362,1.06058
1.38837,0.864467,0.791973,1.0028
1.86969,1.33832,1.28936,1.03045
0.184631,0.688853,0.650221,0.896171
2.63761,2.49606,1.5016,1.00158
0.390148,0.570849,0.808632,1.06253
1.48099,1.54285,1.46654,1.24348
0.237099,0.293703,1.52506,0.996111
0.400798,0.94301,0.55366,0.824983
0.225124,0.67581,0.501936,0.863141
0.859115,0.790205,0.558273,0.889088
2.2929,1.18685,1.46164,0.891609
1.84957,1.55184,1.34061,0.975785
0.385094,1.12922,1.71251,1.09687
0.522127,0.646235,0.86389,1.21034
0.971284,1.4628,0.995242,0.973161
0.304979,0.511231,0.606403,0.975536
0.0726043,0.621423,1.35743,1.17279
1.83132,1.17115,0.764689,1.0401
1.11897,1.90304,0.919144,1.04269
0.900275,0.51536,1.14257,1.10963
4.08094,2.42923,1.8148,0.999251
2.05587,1.29023,0.825356,0.950947
2.77652,1.61259,1.00577,1.00257
0.264284,0.300713,1.22595,1.11852
0.373676,0.282328,0.803395,0.963086
0.665718,1.84214,1.28964,0.981054
0.410877,0.831144,1.31103,1.0873
0.173265,1.21163,1.04608,0.872229
0.471543,0.360504,1.00915,0.980265
1.45779,1.04638,1.05873,1.02041
0.171171,0.107905,1.04563,1.15372
0.431449,0.38677,0.695549,1.0133
0.0171838,0.806154,0.98411,0.960005
0.047032,0.0297655,0.527953,1.07649
1.87892,1.2217,1.12915,0.990247
0.156454,0.177931,0.823764,1.02178
0.0149014,0.264496,0.618436,0.873653
0.0446106,0.836275,0.936716,1.07421
0.494786,1.30948,1.5747,0.98256
1.54991,0.993546,0.672862,0.87345
1.70172,1.361,1.29518,1.09683
0.689442,1.06987,1.34156,0.878381
1.935,2.01907,1.0582,0.98791
2.13426,2.04056,0.716995,0.97408
0.576415,1.14346,1.13106,0.919375
0.28136,0.405013,0.538123,0.997333
0.25658,0.402858,0.928702,0.991846
3.45201,2.63164,1.46218,0.938141
2.00286,3.25512,0.966583,0.909978
0.265148,0.154751,0.591145,0.810918
0.114874,0.933252,1.37912,0.979667
3.47881,2.35547,1.45154,0.945219
1.85936,1.23391,0.734828,1.12753
0.588654,0.890234,1.03487,0.950827
0.546932,0.322933,0.424365,0.873394
1.24184,1.54707,0.739942,0.970051
0.475647,0.452584,0.626889,0.991733
0.236178,0.776297,0.610253,1.0141
1.10869,0.655625,0.795027,0.960869
0.306656,0.44552,0.871376,0.929274
1.60822,0.969138,0.631623,1.15267
2.08284,1.4291,1.50878,1.07518
2.34948,2.70444,1.32857,0.919215
0.380111,0.967179,0.957344,0.948216
1.44161,1.25755,1.03199,0.99646
0.377409,0.337183,0.595867,0.930032
3.31293,1.71101,0.740246,0.812933
0.377519,0.582927,0.985178,1.09416
0.0182117,0.610892,0.759632,1.06229
0.295548,1.6166,1.03181,1.01853
0.112591,1.26536,0.964908,0.936057
0.906601,0.625942,1.21056,1.02804
0.357073,0.811585,0.630176,0.928641
2.31926,1.24534,1.54019,1.0959
1.00802,0.53817,1.61213,1.06397
0.272459,1.85083,1.33822,0.975776
0.233466,0.739639,0.756798,0.997712
1.67985,1.01509,0.997211,0.999941
0.931168,0.733649,1.15848,1.10982
1.91637,1.2198,0.585398,0.961218
0.516675,1.16077,0.954774,1.02484
0.790273,1.07864,1.08667,1.14115
0.268353,1.35362,0.765866,1.19456
0.0507198,0.549467,0.622707,1.04036
5.18193,3.35954,1.09297,0.932845
0.00118865,0.0867271,1.35731,0.962886
0.103709,0.498585,0.703445,0.896789
1.61022,0.911686,0.625833,0.907056
0.599866,0.859197,0.840034,1.0815
3.88069,2.88416,1.67883,0.976025
1.2868,1.57396,0.934131,0.984408
0.553786,1.34193,1.16598,1.1265
2.35634,1.46197,0.833733,1.04563
2.39621,1.83093,1.84249,0.980672
1.15547,1.51068,0.797243,1.09212
0.563526,0.750969,0.977879,0.959357
0.203756,0.28927,1.3284,1.11866
0.25383,0.644803,0.87948,1.01151
1.56924,1.02447,0.689674,0.993072
2.57177,1.6316,1.20387,1.01519
0.568971,0.644286,1.24316,1.04241
0.466115,0.959463,1.16593,1.03043
0.65443,1.66703,1.18417,0.977878
1.76923,1.61095,1.75542,1.1657
1.13205,0.939995,0.722361,1.1218
2.61068,1.73566,0.586845,0.948147
0.00632287,0.167798,1.15366,0.864744
1.0291,1.76505,1.31478,0.914138
0.184057,0.220421,1.6159,1.02037
1.49721,0.918194,0.811268,1.01031
0.779794,0.710711,0.569495,0.80818
2.67589,1.67709,1.23908,1.01549
2.11222,1.21001,0.712683,0.926129
2.12363,1.28142,1.0012,0.848279
1.4891,1.01744,0.853873,0.936645
0.395505,3.55142,1.83632,1.23711
4.68536,3.24346,1.27123,1.09677
0.800683,0.900062,1.28544,0.908941
0.126076,1.59782,1.23453,0.940095
0.253517,0.269415,0.890863,1.13058
1.27596,0.852037,0.896949,0.989127
1.38268,0.715845,0.975995,1.05861
0.136604,0.578857,0.41047,0.887157
2.48849,1.94336,1.55979,1.13026
0.431849,0.2608,0.498791,0.890645
0.459229,0.386521,0.824479,1.03971
0.251782,0.211892,0.883629,0.97123
0.508121,0.486404,0.252681,0.753995
1.61223,1.04125,0.836429,0.940251
3.98457,2.13858,1.21302,1.00609
0.395799,0.586658,0.941274,1.16432
0.795349,1.46817,1.41594,0.918238
0.925749,0.677326,1.47766,1.1094
0.0293557,0.0867332,0.869788,0.996262
0.728029,0.40925,0.853793,0.95502
2.83465,1.96079,1.37223,1.26489
1.0002,1.41321,0.79765,0.871342
2.56799,1.51096,1.1286,0.954796
0.338397,0.314523,0.604928,0.863165
4.80194,2.48547,1.41915,0.977339
0.552313,0.587382,1.1902,0.907519
0.0489286,0.427362,0.694202,0.865728
0.74949,0.567965,0.895043,1.00488
1.12399,0.741501,0.974936,0.978624
0.630821,0.619672,0.864176,1.0035
0.133481,1.28396,0.817816,0.831867
1.73333,0.951857,1.42082,1.14408
0.77481,0.869185,0.624372,0.945483
0.338546,0.345987,1.06413,1.00529
2.69884,2.06373,1.53044,1.18342
0.187819,1.05484,1.22968,0.889423
0.277619,0.193461,1.17717,1.05253
1.1699,1.1933,1.06407,0.802812
1.85059,4.21848,1.53286,1.04075
1.25866,1.05443,0.648771,1.0335
0.412669,0.722437,0.658419,0.999458
0.0193523,0.0186942,0.65059,1.07552
0.174482,2.98091,1.05176,1.22008
0.941794,0.711872,0.963575,1.1278
0.768992,0.442526,0.595894,0.93387
1.47741,1.16374,1.00622,1.13464
1.33746,1.51591,1.1742,0.98179
0.90905,0.71243,0.461727,0.987291
0.184045,0.93173,0.730336,1.01819
0.548112,0.30939,1.04338,0.862066
1.8624,1.04182,1.15427,0.90629
0.544753,0.302345,1.10942,1.13867
0.0790898,0.399673,0.849537,0.926415
1.67888,1.21144,0.802025,1.10306
1.4532,0.872089,1.12741,1.02896
1.06898,1.21085,0.87624,0.933541
1.09068,1.05497,0.536385,0.876241
3.34153,2.66429,1.27905,1.04
0.111259,0.210914,0.783638,1.03591
0.0870901,0.645517,0.888261,0.980554
0.394426,1.484,0.789411,0.878394
1.02496,1.06268,0.667719,0.873003
0.316486,0.591023,0.921051,0.817626
0.185334,0.38386,1.17678,0.966552
4.1511,2.13781,1.30908,0.790129
0.790901,0.499568,0.840111,0.956008
0.134183,1.3908,0.898383,1.07902
1.61264,1.12224,1.01393,0.98187
3.30534,3.30423,1.31732,1.11083
0.65872,0.401413,1.09264,0.996784
0.306186,0.283544,0.69506,0.977104
1.83779,1.43659,0.943428,0.960715
2.58167,1.35491,0.868628,1.02255
0.401851,0.389937,0.814894,0.991155
2.41081,1.30518,1.077,0.957316
0.973689,0.486863,0.608908,1.03924
0.0929084,0.159702,0.536678,0.898649
0.234372,0.688028,1.03445,1.01191
2.32105,1.70066,1.37193,1.11
3.75702,2.03777,0.983464,0.940102
0.646024,0.814326,1.12914,1.06579
1.04448,1.39081,1.27584,0.889198
1.33411,0.857921,0.977604,1.052
2.31942,1.16143,1.42485,1.09589
0.482358,0.523641,0.544381,0.932741
0.162693,0.415524,0.312698,0.878204
0.180709,0.268695,0.782665,0.922628
0.631387,0.638696,0.670324,0.970721
1.77562,1.63944,0.868192,1.02015
3.5026,1.82712,1.2125,0.900756
0.358362,0.577298,0.671751,0.968603
0.0697491,0.224342,0.653262,0.991856
0.232585,0.269969,0.777197,0.972415
0.649794,0.42178,0.960956,0.957789
1.29085,1.08178,0.972045,0.956826
0.919479,0.483844,0.695265,0.898207
1.77291,1.66004,1.46035,0.954613
3.06605,2.29135,1.62212,1.16107
0.825428,0.526763,1.03303,0.859646
1.26082,0.9017,0.480228,0.828581
1.06312,0.575287,0.650359,1.00269
0.174648,0.105752,0.819948,1.18653
0.00722467,0.038193,0.859844,0.936632
1.15399,1.36756,1.08458,1.04841
1.97089,1.53597,1.62121,1.0247
0.811815,0.589023,1.13678,0.95584
0.322592,0.524024,0.686711,1.1071
0.0287437,0.287221,0.707309,0.943914
0.76976,0.575279,0.760364,0.899441
0.667069,0.643457,1.01202,0.983376
0.605593,0.821357,0.769423,0.965088
0.689135,1.38132,1.14915,1.06083
0.214503,0.92466,0.711058,1.07417
0.248167,3.11211,0.964676,0.93224
0.2625,3.22706,0.97945,1.12265
0.68771,0.682197,0.847578,0.988633
0.395229,0.223794,0.86656,0.945254
0.178124,0.548905,0.345479,1.05168
3.88732,2.84033,1.88235,1.01444
0.823776,0.457763,0.608849,0.866505
1.46304,0.959852,2.25749,1.14361
0.136077,0.1959,0.816582,1.13016
0.192782,0.354048,0.82258,1.03172
4.39317,2.92515,1.18624,0.986259
0.038797,2.0961,1.14944,0.88423
3.7573,1.99963,0.809851,0.866581
0.962834,0.561463,0.730166,0.891659
0.252862,0.198764,0.806822,0.947533
0.5604,0.671386,0.705288,1.12896
0.747204,0.770512,0.860594,0.969652
0.579866,0.445858,0.430256,0.97884
0.113847,0.670751,1.43862,0.910945
0.0588132,0.648616,0.938169,1.00073
0.0323221,0.701843,0.992247,0.842998
0.467491,0.656698,0.907782,1.08288
0.849526,1.3162,0.985625,1.07131
0.901161,0.942638,0.814575,0.960198
0.135225,0.4198,0.967494,0.997039
0.297671,0.173669,0.67326,1.12767
2.34265,2.42982,1.12836,0.917102
2.45076,1.4334,1.18999,1.11604
0.812792,0.8684,0.728523,0.895717
0.297738,0.201394,0.50673,0.98294
0.179625,0.260822,0.854806,0.80533
0.479297,1.55394,0.846873,0.99043
0.83185,0.489312,0.734157,0.870696
1.49488,1.645,1.35903,1.16728
2.09465,1.33941,0.763322,0.973095
0.00179231,0.311401,0.811913,0.983864
0.325249,0.686811,0.840677,1.05435
0.751904,0.617273,0.903501,0.999662
0.854416,0.45353,1.13568,0.919155
0.189352,0.468467,0.926645,0.915001
2.85037,1.53514,1.24566,0.947809
1.46024,1.25817,1.0604,1.0207
0.379158,0.525963,0.47864,0.91156
0.278361,0.424286,1.13244,0.850933
0.460423,1.42827,1.28916,1.05123
0.130551,0.355996,0.42422,0.904662
1.45468,0.833929,1.13369,0.994797
0.991892,1.46707,0.918113,1.03166
0.563068,0.332858,1.08896,1.14372
0.0368717,0.241008,1.13895,0.905436
3.06634,2.06408,1.51603,0.936706
1.19351,0.603668,0.697822,1.01554
3.40368,2.02707,1.2428,1.14794
0.328469,0.486012,0.808375,0.994784
0.334567,0.406085,0.890867,0.896245
0.156936,0.148503,0.726227,0.905707
2.98527,1.88434,1.38176,1.05698
0.71893,0.420303,0.76339,0.914605
2.88496,1.86989,1.04041,0.996583
0.122856,0.256409,0.869238,0.883027
0.297796,0.677277,0.7298,1.01649
0.461697,0.940322,1.00355,0.922717
0.304554,1.28644,1.13905,0.948172
1.39692,1.15423,1.05979,1.03248
2.45115,2.34225,1.26908,0.856214
0.0553825,0.319813,0.831032,1.14535
0.171921,0.118248,0.761072,1.00947
0.587888,0.376522,0.774139,1.01061
0.145872,0.224103,0.75753,1.03362
2.36231,1.66279,1.24427,0.972237
0.298266,0.633952,0.627424,0.869605
0.63162,0.826158,0.763624,1.12165
0.0526112,0.153056,0.85833,0.969003
2.6779,2.398,1.49321,0.938682
1.59957,1.38498,1.32562,0.909833
0.311117,0.609487,0.92072,0.96762
0.564328,0.40255,0.900778,1.02238
1.42985,1.06243,0.79244,1.06579
2.31305,2.92146,1.76207,0.865578
0.0915644,0.645077,0.82527,0.996406
0.343081,0.229683,1.18145,0.959139
0.0177858,0.12601,1.06447,0.89563
0.411458,1.11401,1.43573,0.967433
0.220187,0.124992,0.819204,0.998232
1.23045,0.766252,0.851999,1.00472
0.853752,0.491201,1.02278,1.1903
0.459617,1.05593,1.25066,0.970187
0.549407,0.298204,0.846385,0.959645
1.26983,0.69205,0.602932,0.864453
1.10177,0.713159,1.06919,0.860375
1.4952,0.862676,1.00724,0.934524
0.241421,0.385966,1.29337,0.999792
0.998079,2.07922,0.824092,0.98199
0.441959,0.82219,1.35823,1.00117
1.1234,0.743703,0.707599,0.88538
4.35833,2.42226,1.64577,1.09156
0.94931,2.07809,1.3469,1.04516
0.349626,0.432161,0.320375,0.895575
0.245659,0.888794,0.752166,0.909344
2.89154,2.83775,1.28638,0.998602
2.39613,2.14073,1.0577,0.901461
0.343527,0.342447,0.875763,0.948705
1.5394,1.49891,1.38505,0.863139
