N=1,N=2,N=10,N=100
-0.985205,0.287686,-144.305,-0.273385
-0.576129,-0.828673,-0.918967,7.27029
0.0531798,0.173888,-0.376051,-0.136868
0.502892,0.755787,1.24629,1.29844
2.34009,0.906398,-1.29085,-1.00538
0.962468,-0.381135,-0.59158,5.82861
-0.831295,-0.602877,-2.80456,-0.304557
-0.853313,-0.753758,-0.286302,0.346812
-31.3572,-15.3889,-3.62477,-0.33568
-1.48989,-1.6674,0.0361164,-0.422343
-0.912474,-0.29195,0.496742,-3.28009
0.318966,-0.168397,-0.0776202,-1.24141
0.190888,-0.459547,7.43233,2.73512
-0.616192,-0.483196,-2.77305,0.617893
1.78877,1.39666,0.505722,6.39979
2.25035,0.621178,0.743014,0.0439651
-0.898743,-0.0414271,0.0548342,3.47638
-2.74811,-2.11959,-1.73827,-0.807311
-1.51847,-1.45413,-2.27749,-1.75483
7.16367,3.01485,-0.0667251,3.20836
0.0275815,6.47415,-0.478724,-0.457079
-0.174575,-2.50415,-1.07713,-2.14624
-0.836283,-0.47679,1.90338,1.46774
1.14518,-0.991984,0.00730304,-0.21787
1.24412,0.777399,1.51217,0.358016
1.13661,-1.38793,-1.52291,-0.781729
3.72706,9.95533,7.65893,0.674133
-1.4615,-1.35533,-1.53786,0.955831
-9.97592,-3.39557,-3.06863,-1.30752
-1.84791,-1.10051,1.83774,0.0538129
0.847982,0.311407,0.98219,-0.595138
1.18843,-0.242987,-0.639609,0.761525
-0.358693,0.329499,-0.355361,-1.45153
1.85138,1.00085,0.742179,1.53731
-0.129587,-0.689417,-0.353023,-0.726788
-25.695,-13.906,-3.76974,4.77169
0.0880737,7.60899,-4.29376,6.86145
0.782566,0.313309,0.5962,-24.7097
0.0341398,-0.608584,-0.835069,-1.75159
-0.775571,-2.09169,-0.23649,1.45704
-2.01581,-0.0797764,0.316658,-0.12456
0.928841,0.472384,66.5179,16.7999
5.74678,2.69723,0.333192,-0.642652
-0.284958,0.0128022,-1.62127,-1.09938
1.25578,0.337262,1.09938,0.936999
1.97555,2.46778,1.55832,-0.0190316
10.2007,4.89136,28.5444,3.02044
1.64417,0.761239,-0.13335,0.22178
0.130373,0.358797,0.43614,-5.70519
-1.14782,-0.578963,-0.33719,1.12755
-1.56773,-0.630814,0.158886,0.0566339
-0.48497,1.30232,0.0803001,-0.18537
1.4996,1.87363,0.338913,2.16309
0.0548288,-0.196245,-2.24139,0.425266
-0.0819808,-1.41792,-0.911467,-4.71372
0.529004,0.230754,0.221106,35.8198
0.746009,0.73917,-0.344319,0.224348
8.79612,4.09206,-0.651656,-1.03696
7.78455,4.22561,0.645265,-0.352887
-2.29407,-1.04997,0.188657,-0.492534
-1.51242,1.71127,-1.2102,-1.08884
5.73136,2.99451,0.320441,0.464615
1.17106,0.0918275,-43.1481,-4.12742
0.288026,0.117821,-9.70539,3.57072
0.488298,-0.651092,31.6582,2.86089
3.11226,2.74767,2.07324,-0.862074
-1.94923,-1.27209,-0.261354,2.61886
-0.60536,-1.1174,0.0569821,-2.17597
4.3869,0.547481,-0.15958,-0.084178
-1.87747,-2.03155,-0.662444,-1.02224
0.304402,0.221257,-0.235488,-0.340196
4.12363,2.00371,-0.748072,-5.62018
0.0472623,0.353274,-1.47725,-0.0179152
0.387265,-1.02754,-0.44786,-0.061617
0.201783,0.812246,0.140681,-2.05711
-0.0624719,0.567428,0.609334,-8.08825
3.39404,3.37758,-6.40616,-4.62144
2.02906,-136.464,-28.4529,-5.69055
-0.0015861,-0.446433,-1.11495,-2.21293
0.0773581,0.0341918,-1.08324,1.13934
2.92927,1.53399,-2.08694,-1.95717
0.104503,-0.16532,-0.759819,-5.18816
0.250304,0.433841,-0.200642,0.512139
-0.475281,-0.00598877,-2.03441,-1.79922
1.07313,1.5276,4.30375,-1.72891
0.82526,0.762211,-1.10169,0.450221
-5.93011,-3.74678,108.566,13.5734
-5.21989,-3.61439,1.05031,-1.10926
-3.00735,-1.58854,-1.00282,1.70703
-12.7266,-6.15718,3.36024,-0.175566
0.184554,-0.399049,0.0504999,-3.21845
2.97434,1.47351,0.328544,6.61148
-0.576622,-0.761333,-0.0727378,0.0329002
-3.18951,-2.43227,-1.44092,0.278777
-1.12942,-0.00591799,-21.4477,-1.89882
-0.356555,0.481178,-2.45326,0.386382
0.0690282,1.71735,0.100143,-0.177725
-0.180057,-0.66751,0.773662,0.840988
-10.3939,-3.85025,-0.707764,2.99128
1.19436,0.0280976,-4.88007,-2.85131
0.52985,0.0230432,4.79907,0.629818
-3.64687,-1.98629,1.93587,1.95272
-2.64395,-0.529643,0.209646,-0.779773
-3.12081,0.331872,-0.559398,-1.61967
9.33,3.91645,1.04602,-2.5834
-12.8014,-6.16778,-1.29069,0.717155
0.478006,-1.61698,-9.77684,-0.9721
0.585589,-5.55038,0.241704,-2.64614
-0.223769,-0.346443,-0.00774895,0.0744057
-11.6149,-5.59021,0.21395,0.612726
2.20169,0.823594,-0.471073,-1.01698
-1.70635,-1.15238,-0.689146,-0.724102
-6.25415,-2.45373,1.10897,-1.36533
0.748756,0.276315,0.139135,1.99638
2.70404,1.24996,0.975917,-0.00954728
-3.21038,0.264231,4.16569,4.49945
-6.00815,-2.75871,-1.02367,-10.1196
-0.345157,-0.398379,-1.06705,0.0422245
6.51534,3.73728,1.82047,0.668466
1.56763,0.495056,4.99263,-0.145526
0.320509,0.289418,-0.189029,2.06908
1.64824,0.843742,10.874,-1.04367
0.367868,-0.0219657,0.726402,-0.297028
15.3168,8.38603,2.03364,0.56411
-2.00381,9.44547,-1.64153,-0.320789
-4.45824,-11.0888,-2.23066,-1.77238
0.632704,0.184308,-0.440119,-0.361063
-0.0651108,1.01016,-0.47205,-0.733969
-4.62436,-2.53636,-5.92,-1.40253
1.01104,0.410489,0.735312,-1.47771
-0.780052,0.106751,0.750524,9.18907
1.41969,4.1886,0.261379,-0.944551
0.440048,1.29437,0.0440186,0.0363107
-8.73598,-4.79548,-0.320665,9.95813
9.98966,5.10006,-0.856377,3.83735
3.66332,1.8417,1.81016,0.354725
149.286,73.8671,-5.01413,-0.439839
-0.44448,-2.34785,-19.3946,-8.01633
-4.73755,-3.01648,-0.518505,-0.848934
-0.149871,0.999612,0.00558532,-0.906209
-0.711451,0.595597,-32.2495,-3.12284
-0.154827,-1.09837,-6.25448,-0.25332
-0.272225,-0.313693,-2.77053,-0.516777
0.0165278,0.1238,0.165475,0.812887
-0.0456408,-3.0691,0.230629,1.35626
-0.0357632,-0.350708,-0.289093,0.264434
0.291172,0.0363618,-0.163469,-1.60685
0.59625,0.540639,-1.04977,0.199556
5.94353,-0.253912,10.5354,0.221034
-2.28503,-0.755065,0.197642,-4.27093
0.437642,0.374415,0.401337,-1.54297
0.563432,15.5338,3.03324,-1.05
0.634507,0.0626202,-0.211269,0.481097
-1.70844,-2.82732,-2.38588,-4.93768
0.333493,-0.838332,-0.584928,1.01396
-1.39212,0.129888,-0.573141,-5.72638
11.1839,5.82856,4.21394,0.965784
-0.224618,-0.0056826,0.330914,-2.4664
1.91105,0.270236,0.239995,-28.9898
-0.289768,-0.702855,-0.672853,-0.917995
-0.71002,0.105638,5.53377,-0.214355
2.93659,1.43295,-0.123025,-0.0273177
-0.685622,62.6001,12.531,1.58625
0.105046,0.200891,0.105299,1.29642
0.205687,0.0119939,2.46123,-0.0532428
0.0375307,5.02265,2.8629,-0.505878
1.31654,0.985026,1.65918,0.323098
-3.28507,-2.55334,-3.14566,-3.53221
-1.42983,-0.444051,-0.305642,0.811521
0.710447,-0.538092,-0.834418,0.888984
0.0685595,-0.605484,-7.31758,-0.612007
-0.48612,-0.292331,3.3955,1.93546
-0.423945,-0.067573,-0.619917,1.72312
-9.88542,-4.67701,-0.785521,-0.842132
2.12134,0.972743,-0.515844,1.14786
-0.946353,0.230241,-0.506079,-0.684162
2.38632,1.0581,0.373649,-0.586364
-2.18345,0.323928,0.373139,-0.514023
0.251259,-1.45602,2.84323,0.599094
0.305155,0.109097,-3.02543,2.04614
0.747211,-0.0975607,-23.0656,-1.53085
-1.3235,-0.844371,-1.01619,-0.864384
0.0600414,0.156133,-5.44806,-0.714707
0.554524,-1.20869,3.92003,0.778011
-2.19051,-0.345158,0.0121901,8.63887
-1.23803,-1.02973,-0.0430832,0.45261
-11.1106,-5.78489,-3.3924,-1.12764
-2.11122,-0.726595,-0.349706,0.505491
-0.943545,-0.506771,-0.627858,-0.367993
-0.809454,-1.24284,0.217872,3.44623
-10.5507,4.39172,3.25036,1.04335
-0.202602,0.0411211,-0.748861,0.20919
0.565212,0.0507372,1.04675,4.40867
-1.71844,-0.36122,0.497488,-2.8153
-3.09394,-2.05465,-0.431796,2.6136
-1.22943,-1.01527,-0.256231,2.54996
-0.409018,13.455,2.25998,1.14408
-0.260949,-0.968778,-1.07862,0.491642
-0.281085,0.455397,3.69032,0.858378
-0.284523,-495.745,-99.0649,-9.90193
0.55679,-1.95933,-1.19486,-5.72523
-1.95782,-0.697155,1.42195,-0.65099
4.60148,2.27025,0.871511,-2.39932
-0.366836,-9.28212,1.19746,1.81621
1.46043,0.0268045,0.190389,-0.501729
5.23319,2.33244,0.430766,-4.45705
0.711168,-3.34665,-0.855696,-0.0887786
0.221197,1.22184,0.970582,0.889904
0.0649545,0.682587,-0.370708,0.995949
1.86067,1.23699,-1.44266,-0.50844
0.29141,-2.57974,0.326684,8.59453
-1.20071,-1.9245,0.058939,0.637183
-15.0866,-8.3162,-2.01353,0.0437431
-20.3155,-9.79087,-1.4745,-0.245703
-0.180588,1.22554,0.230396,9.05332
0.53455,-15.9716,-3.61694,-0.0334822
-0.000828035,-0.984968,5.91359,0.310165
4.94767,1.99143,4.24651,-0.424549
1.91282,1.85161,1.61113,-0.0716737
0.318767,0.433548,-1.05193,-0.662801
-33.8051,-16.2808,-2.32053,-9.74118
0.835864,0.260556,1.06647,-0.259294
0.125494,0.827717,-4.37984,-0.518203
5.68116,-4.7408,-1.90191,-1.7911
-0.209154,-5.0767,-1.71475,1.63613
0.0725737,-0.0856388,3.24275,11.7068
0.925417,4.45473,0.294739,-4.88702
0.608181,0.129141,0.275222,-3.10262
0.49611,0.750767,-0.254615,-5.27829
0.0140278,-0.206536,3.31378,1.04045
-0.881054,-0.505519,-18.4127,-2.7647
-2.1561,-0.814791,-0.170324,-0.306399
-0.103949,0.207902,0.884853,-0.992036
-0.377666,0.107463,0.0672801,-44.2162
2.9179,-0.421729,-0.421311,1.55469
-0.0575767,5.0725,-15.3002,-0.742884
0.155506,4.85761,0.953439,0.270892
-7.07457,-3.08628,-1.19377,0.00238388
0.53172,0.374396,0.40423,0.0927687
-0.224324,-0.874425,-2.40818,-1.00565
1.3913,-0.0546709,-2.57632,-0.48254
-1.55395,-2.8047,6.01915,0.524246
0.505393,0.154998,3.45174,0.265379
-1.47566,-0.473565,-2.0386,-1.2714
-0.099777,0.439611,-1.9443,-1.05475
0.0559698,1.60781,0.238938,-1.63652
-4.4121,-2.41749,0.0287779,-0.0882376
0.747779,0.748168,0.811226,-0.821384
-0.058884,6.77488,0.897315,-2.03213
0.11331,0.276744,-0.821072,-1.58903
3.31703,2.06119,-1.69809,0.0550314
-81.2443,-40.6616,-6.01661,2.39319
-1.33125,-1.35931,1.12847,0.55123
-0.976164,-0.713134,0.72293,0.775641
-2.2391,-1.64998,-0.0722635,-0.571274
2.86697,1.20755,0.292464,-0.31653
-1.47644,-1.09497,0.538894,-0.514525
-21.1165,-10.0897,-1.12772,-0.40513
1.40017,1.21652,-0.00804821,-0.0783562
0.835274,1.11309,-1.10585,-123.631
-6.67253,-3.05938,-0.598979,0.0129356
1.33654,-0.196932,7.15225,0.298627
2.24072,1.39938,-3.63557,-6.39037
-0.0805001,0.0624723,-0.354981,0.558739
-4.17284,-1.63924,-0.645101,-0.750678
-19.4793,-7.63394,0.233957,3.43696
-2.48175,-3.51125,266.281,25.7424
4.48825,2.06395,0.530861,0.530777
0.892392,-0.219412,0.27528,0.894461
-0.491013,-2.04987,1.48778,-0.850278
-2.25847,-1.04475,-0.0457824,4.87708
-2.44672,-3.11511,0.499173,-0.367445
0.321806,-4.65999,-0.305594,-1.14119
0.145047,0.537518,4.78472,33.3211
-0.00143829,-0.784961,-0.493519,2.39123
2.09215,2.1003,1.63473,-2.42061
4.40705,1.57037,0.635832,-3.15357
0.579765,0.306857,-1.09915,6.99109
-0.522328,1.01747,-0.891525,-2.44981
0.0347944,-0.920859,0.206941,1.42602
-0.295393,0.124461,-0.0871427,-0.272891
3.01911,2.44669,-0.0166778,-0.0753428
-0.358483,0.440064,0.929809,0.246985
2.32541,1.3571,-4.11987,-0.0167278
-0.997296,-7.95078,-0.23233,-0.914347
-1.02298,-28.1981,-6.37564,-0.84926
-0.138317,0.108002,-0.942896,-0.117014
-1.00078,-0.491766,-0.441919,2.83987
-1.1395,0.14639,2.12549,1.50785
-1.10675,-0.874462,-0.167501,-10.5629
1.51642,1.17773,0.481308,-2.08265
0.386546,-0.348143,-3.00911,-1.70994
1.22112,0.84534,1.24845,-2.87051
-9.16562,-4.4602,-0.845002,0.6466
-1.3919,2.96172,-2.4763,-2.87204
31.3826,15.3349,3.4399,-0.309154
1.2499,-3.34193,0.493548,-0.681034
-5.67896,-3.96109,-1.23825,-1.19553
2.397,1.84296,-0.66439,0.113894
1.63534,0.364107,-1.99991,-3.0586
-2.19207,-1.0406,-0.235468,-0.569141
-0.146374,0.141559,-4.11837,1.57212
0.431051,27.7598,6.42003,0.0389793
0.557002,-1.53213,0.938001,-1.72868
0.940474,0.455667,-0.281445,-16.1333
0.26338,1.04004,-18.23,21.2918
-6.77126,-3.63678,-0.202808,-3.8421
0.952994,0.46246,1.74382,-1.13151
-8.99832,-4.5155,-1.21584,0.672235
2.02162,1.21663,-0.929295,0.878169
4.41598,2.27049,0.693488,0.642984
2.29424,1.34024,-1.4627,-0.670261
0.563449,0.481281,-0.453665,-0.104058
-14.648,-7.41445,-3.41675,1.41805
-1.01282,0.113604,-1.17989,0.852194
-1.14538,-0.317684,-0.539305,0.0142989
-0.29575,-0.105188,-3.47895,-0.687858
-0.470998,-0.351153,0.973522,0.233171
-0.0777994,-0.221485,-0.297,-0.362676
-0.227148,0.229574,0.51351,1.81599
-18.4038,-9.10302,-3.86019,0.942214
0.96086,0.443834,1.02558,1.94501
0.59856,0.754423,0.470827,2.26958
-0.0147567,0.118964,-1.24971,-0.391787
-15.647,-6.08165,-0.157324,0.310835
-2.57386,-1.53233,-37.2702,-3.52655
-1.41795,0.352948,0.589315,-0.00173642
-5.23765,-1.3215,2.67407,0.988274
-1.68049,-7.66425,-0.663434,-7.92937
-0.520445,-0.699585,0.0730047,-0.868334
-0.322761,-0.81628,182.19,7.07679
-0.0179032,0.732874,253.265,25.3749
0.390377,-0.442243,0.334105,-0.443522
5.12123,4.31916,1.31222,1.81422
-1.47228,-0.456842,-0.0806011,0.889263
-1.19957,-1.12242,2.92356,-0.00168412
-0.209024,0.454366,2.55798,-2.1545
0.434863,0.077194,0.570034,-1.03649
1.30636,0.58914,-0.183429,-0.185062
6.76342,3.585,0.281448,11.3433
0.346836,0.0855614,1.71317,-0.368441
-0.551235,-0.837872,0.163016,0.637276
0.425872,-1.73142,-0.544806,0.10716
-3.20551,1.03312,-4.99044,-2.07683
-2.55321,-0.998239,0.557627,0.304684
-0.136173,-0.212943,0.378432,0.23433
0.456173,0.658405,0.86408,-1.80029
-5.11906,-2.52921,1.62121,1.03857
-1.07549,-0.95535,0.777067,-39.0975
24.0818,11.3685,-0.0346114,0.0472013
3.88508,1.91473,0.791051,-0.670299
0.874201,1.39918,0.305901,0.463109
0.388859,-0.185805,-1.98001,-0.845
0.0628217,0.0944659,0.241204,270.86
-3.49812,-1.20624,2.06122,-0.162327
1.40114,-0.147973,-0.56564,-0.61602
-0.54888,-0.604977,0.328101,2.70221
0.104479,-0.305133,-0.473285,1.26811
-1.84414,-1.91662,2.69403,0.781674
-0.707224,-2.52815,0.180247,-3.88444
0.0470315,-0.888872,15.3841,15.16
-43.9408,-20.4294,-44.2952,-2.24387
-0.413105,-0.860972,-0.550938,0.0504126
5.05159,3.153,0.515854,0.887969
0.158596,-0.0275982,4.07054,0.580655
2.07031,-0.378489,-0.774252,1.25185
1.78447,0.757758,-0.443472,-0.17325
0.26128,0.0248121,0.111408,-2.30112
0.77917,0.275157,0.0256016,0.829311
-1.79136,-0.633131,0.561673,-0.209779
-0.87121,0.106976,0.929789,-3.62602
0.449127,3.25009,0.848833,5.61841
-3.62662,-2.42958,0.805795,-17.818
0.712132,0.393359,3.26144,0.796853
1.86518,-0.0349865,0.761982,0.670071
-0.0874186,1.29867,5.48964,2.5828
0.248151,-0.330225,-5.31568,-2.51665
0.962757,0.432638,0.459211,-5.54765
-0.486256,-0.928906,-1.05019,5.53297
0.973997,1.672,-3.01272,0.159514
-9.5202,-4.8594,22.5214,1.83703
0.674327,0.670616,0.670889,0.281415
0.813782,0.462372,-0.0850703,-7.18399
1.12879,1.90648,0.771258,0.787908
-2.22262,-0.65855,-2.96317,-0.254364
-0.369014,-1.14186,-1.4286,-1.32529
-9.65683,-5.59538,-1.28317,-1.50341
0.92978,-0.685183,0.841848,0.734867
-1.80438,-0.711502,-0.620678,-9.84575
1.34347,0.800377,-7.70692,-1.14681
-1.42894,-1.55418,0.469036,-2.26806
-14.4556,-6.8549,0.788099,-0.307012
-1.00971,-0.951556,0.276151,1.18787
2.11528,1.03266,0.95387,3.40562
-0.570438,1.49084,0.140206,1.54296
-0.898124,0.254835,0.39685,1.13326
-0.969232,-0.22392,2.39826,3.08406
-2.06307,-1.32723,0.334211,3.10834
-24.452,-12.1998,-2.67417,-0.363602
0.197862,0.421001,-2.84302,-1.34999
2.04717,1.40521,0.872177,0.329215
-1.25107,-1.17349,0.89998,-2.05331
-0.017371,0.130615,-0.316064,0.187475
-0.327701,-1.82825,1.09564,0.330541
14.985,7.53943,1.89227,-5.21993
-1.02935,-1.16461,0.258825,-0.108553
-366.18,-182.87,-36.4472,-3.67048
0.620586,0.215368,-1.01128,1.11984
-1.3055,1.14676,0.22345,1.80345
1.96334,0.815328,4.67059,-0.320934
-0.779463,-0.0505703,-0.241104,-0.279369
-0.0396804,-0.235744,-0.530011,-0.568278
-0.95457,-2.458,-1.04874,0.218956
0.450128,-0.0782511,-0.366808,0.24248
-0.217336,-0.610598,5.51095,1.00472
4.46248,-4.81869,-0.193554,9.00728
-2.02832,1.9955,0.489675,-0.314687
-0.135039,0.0860454,-3.72976,-1.97386
-1.78303,-2.49752,-0.204897,0.929453
0.680467,0.642245,0.192916,1.7135
-1.53938,0.0416343,-0.0624887,0.071066
2.77481,-6.43248,-1.04455,-1.30303
0.540476,-0.626094,-5.07145,-2.24344
0.44187,20.1894,0.928922,0.308438
-0.368358,0.613632,5.42242,-1.64983
2.38593,1.54506,0.269253,-1.76876
-2.60641,24.2993,4.49691,1.50319
-2.097,-0.800684,-0.0549471,2.27826
-0.167553,1.36809,0.364789,-2.44241
-5.21145,-0.0275888,0.645449,-16.7572
-25.3516,-10.2262,-4.30582,-7.56703
-0.121394,-0.107689,2.40259,-0.334421
1.95354,1.77726,-1.49432,-0.190265
1.71214,1.05313,-0.437223,-0.228741
-0.40446,0.0160953,1.47847,-0.148965
1.12674,2.84053,-8.24859,-3.23898
-0.772967,-53.8954,-10.6385,-0.588572
-0.0332149,0.783153,-0.168029,-3.8901
35.8879,20.5625,6.49714,0.856839
-1.15711,-1.82588,-0.376938,-0.288023
19.5832,9.62936,3.18042,-0.865204
0.349523,-0.09622,3.24563,1.3308
1.78231,2.17434,3.23045,-0.813927
1.05686,31.6816,10.149,-1.72664
19.5301,9.76644,8.64896,1.91983
-8.55976,2.13444,-0.11358,5.33627
0.728822,0.719264,0.501773,1.17423
1.25893,-1.24556,0.201403,-0.15802
-2.0557,-0.804317,-0.445453,-0.364733
0.20542,-1.64722,0.507824,-1.74659
-0.910768,-0.236348,9.77482,3.20886
0.600013,0.155171,-5.2315,0.242724
1.63971,0.818348,6.20236,-2.87949
0.726184,0.267666,6.09325,1.0506
0.273023,0.22011,3.32447,-0.301838
-2.77545,-0.474032,2.81713,0.974967
11.2034,5.13725,5.40526,0.302789
0.336008,0.60909,0.18841,10.0573
-0.751934,9.45335,3.70485,-0.625917
-1.31685,-0.533537,-0.0264538,0.492672
0.583367,-2.29015,-1.29703,0.526035
0.436106,1.27819,0.601304,-1.50099
-0.242657,0.179473,5.02693,3.23839
-0.0228617,-3.2399,-0.124445,0.160973
1.43232,0.315445,0.0417367,0.68459
-0.00151289,-0.217683,-8.70893,-0.200762
-1.50874,-1.14891,2.19952,1.39629
0.35959,1.6358,0.522001,4.02816
8.47444,4.18266,0.0670004,9.73983
0.177942,-3.83035,-0.100784,-0.769245
0.346882,-0.0866666,1.25123,0.34918
3.61773,1.43885,-1.39121,-0.698606
-2.54669,-2.33133,-0.844627,0.899143
-1.97966,-2.17725,-0.273267,0.339
-0.48047,8.69829,1.20501,0.855049
0.922766,0.239882,150.239,13.6949
-0.584763,-0.228586,-10.0451,-1.05634
0.292909,-0.512623,1.07326,3.99469
0.598446,0.515012,2.10608,0.580698
0.154411,0.870451,0.823286,-0.876582
11.702,5.76351,1.13819,-0.341089
0.754448,-0.932621,0.37755,-2.03966
0.687796,-0.103597,3.55991,0.561656
1.07706,0.836089,-0.107346,-0.323279
0.558851,-2.0909,-0.725875,1.23418
-0.146622,3.29504,0.362919,-1.55112
-2.25659,-1.53003,0.190626,0.102499
-0.246459,-1.04436,-0.143685,-1.71296
-0.000245698,-0.345629,-0.629027,-0.864281
0.403477,0.401496,3.94961,0.64956
0.393178,0.340929,-1.46747,0.594048
0.0970838,0.310795,1.21672,-6.06768
0.850257,-0.0765893,0.349928,0.0280824
-3.89501,-0.535559,0.337193,0.529401
0.210662,-2.40889,-0.75216,-0.0797232
-1.19434,-0.0916271,26.8103,2.13737
-0.297302,-0.771499,12.8637,0.607352
0.271617,0.0787901,-6.08224,-4.90835
10.5296,8.30855,3.94,2.64245
0.22634,-0.283429,1.38215,-0.978893
-0.674495,-0.78476,8.33782,1.74597
0.440867,23.3833,4.36268,-0.208125
14.247,6.74253,0.824026,-1.21272
-1.04691,-0.530362,1.97224,-6.59592
0.0243785,-0.0087287,-0.480493,1.05187
-0.512618,-0.144039,1.83374,-0.674404
0.329128,-5.70958,-0.126163,2.63753
0.949558,-2.28172,0.967042,2.97201
3.21542,2.90943,1.50722,-0.800637
3.42892,1.92118,-2.59361,-0.542489
-0.182724,0.58161,3.11914,1.63394
-0.00367997,-0.575226,-0.866736,-29.2018
-0.916573,-0.830005,1.33671,2.40169
-0.0735515,0.402337,-0.62996,-1.05795
1.36938,-0.372348,-3.08922,-0.818375
0.122342,0.800706,0.207917,3.47823
2.13116,-0.098665,-0.471597,0.446084
-1.85978,-1.33519,-13.0426,-0.0638374
-19.1518,-10.8261,-0.946232,1.14532
10.8193,4.56516,0.871948,1.46053
-0.433847,-0.654896,3.01143,7.31685
8.52063,4.33787,0.486014,-1.23675
-0.150468,-41.567,-7.88861,-1.36941
-7.35532,-8.12372,2.43476,2.24762
-2.4195,-3.69548,-1.13535,-0.828944
-0.879696,-7.64527,-4.74203,1.50866
4.08367,0.380284,31.3524,0.196505
-56.8271,-28.7609,-7.11293,-0.0766126
-0.527229,-0.0024297,-0.608558,2.51817
1.13876,0.743135,-1.20439,-0.695298
1359.48,679.427,136.221,12.3491
0.0655146,0.184127,-0.463985,-3.55276
-0.11344,0.0958192,-0.850342,-0.628778
-0.317528,-0.0373989,0.295949,0.0141881
-23.5961,-11.4506,-2.45366,-0.829773
2.23895,1.52543,0.631188,-2.7151
-1.81931,-5.01743,-1.25621,0.0829483
-0.946501,0.191559,0.627766,-12.2599
-1.94096,-1.68317,0.28148,-1.02039
0.595724,1.77448,0.141684,0.0763685
-1.16782,-0.786002,0.239985,-0.106833
8.99528,3.69902,1.29644,-0.647018
-0.0123349,-0.501436,-11.4932,-1.45061
-0.232245,0.845639,0.784945,-5.86044
2.41019,1.52416,-0.410834,-1.39769
0.0291726,1.10882,4.33383,12.8728
-0.382339,-0.431667,-0.767433,4.41958
0.0658273,0.0735441,1.08272,-0.126368
0.388993,0.805733,-0.00527422,3.48136
-9.85517,-6.98987,-0.354603,-1.83529
5.9337,7.02434,1.12502,0.298497
-15.4593,-7.28795,-1.58367,-1.10103
-0.663175,-0.550947,-0.683787,-0.685252
0.170491,-0.850754,-0.544752,0.574324
-1.31423,-1.26519,0.0507364,-4.05971
10.8472,5.06816,1.5847,-1.74547
0.058188,2.07286,0.912647,0.473087
-2.12107,-0.596304,39.463,-0.885892
0.279989,0.537844,-0.126973,0.175372
-0.228933,-1.1026,-13.7696,-1.71253
1.02166,1.67717,1.08813,0.610679
-0.00771033,0.0612144,-0.770571,-2.40639
-1.3142,-0.188288,0.41153,-0.653404
23.2868,12.3264,3.60539,0.249191
1.36545,1.27401,0.632856,0.833022
-0.0464802,0.516181,-1.22749,0.562056
1.76591,0.405102,-0.0302689,-1.11639
-12.2222,-5.61907,-4.76475,-0.751237
0.470872,3.89067,-1.92142,0.502995
0.135335,0.130775,-0.245292,0.379267
2.12263,-0.212169,-1.80043,-1.68374
-0.189031,-0.482163,-0.140226,-1.20486
-1.58877,-1.05556,-1.91305,0.626179
0.066311,-0.0126302,1.41673,-1.48608
-2.13861,-0.777858,-0.437918,-46.3647
-4.35381,-4.0203,-1.87837,-12.9468
-0.604354,7.11512,-2.53604,-1.69803
3.43438,1.9701,-2.57208,0.247134
-2.52072,-1.60543,-0.271627,-2.82325
0.334425,-0.713388,-1.4148,-0.339506
0.330401,2.13363,-4.27878,9.61797
7.01411,2.86532,0.871354,-0.143259
-4.67671,-3.31881,-0.267252,-0.21145
-2.01633,-0.783539,-0.678372,0.204282
1.7797,-3.94548,-1.09468,0.631723
0.535978,1.31512,5.03855,0.753803
1.23438,0.339549,-1.57763,-25.1787
-0.842826,0.134948,-0.878304,0.336739
-2.27013,-1.32704,-2.25302,-0.826958
-2.10782,-1.32871,-0.037553,-4.58519
0.673835,-0.640105,0.282966,0.879338
0.939406,0.920858,1.53876,1.57229
0.503842,0.583338,4.96608,0.725872
-0.334086,-0.395807,-1.93975,-0.936877
0.395056,0.164365,-2.19573,-1.65497
0.287248,0.493051,0.57833,2.33824
-0.397266,-0.0276264,0.86954,3.23053
2.37485,3.04623,-0.184754,0.919435
-1.21427,0.0644581,-0.368116,-2.3065
25.7318,12.8191,4.72338,50.6434
0.0124674,-0.420858,-1.58535,0.345894
3.83992,1.88154,1.10514,-20.6429
-0.802887,-1.08263,0.329693,-0.744292
-0.255663,-0.0775317,-0.497377,0.287612
-0.179033,1.45916,0.359513,1.36924
0.241958,-1.90921,0.134607,0.967748
5.22404,2.86946,1.09258,-5.63446
0.17126,0.118478,0.290024,-0.464706
-1.0486,0.050072,-0.85423,-0.064544
0.706681,0.778389,-0.437771,1.83422
425.063,219.713,44.0153,7.22087
-0.0238322,-3.99098,23.7065,-2.75519
-0.386514,-0.100475,-5.99474,-1.9487
2.84012,0.09785,-1.27625,-0.371178
-0.355746,0.485349,0.81452,-0.818328
0.574283,2.59523,3.26496,-0.635145
0.532649,-0.312584,-2.08389,-1.50749
-0.707556,-1.28555,0.397794,-1.30243
-48.2542,-22.7365,-6.09352,-0.256045
-3.13232,-0.961359,-0.528477,-2.17401
-1.31432,-0.755404,-0.710782,-1.17429
0.61091,-0.186353,2.98867,0.307509
1.8405,0.301402,0.446723,-3.10313
-0.758313,0.582934,0.214807,0.106041
-0.441336,0.36072,-2.67464,0.231357
0.895749,1.30977,2.23615,-1.12467
1.38108,-1.74758,-1.54352,-2.45001
-0.0529896,-0.749979,-0.37449,-0.331245
-0.341559,0.0668236,3.03117,0.0377201
