N=1,N=2,N=10,N=100
0.82778,0.649914,0.579695,0.461346
0.164526,0.378396,0.438421,0.49279
0.872142,0.442477,0.572604,0.478064
0.546459,0.280797,0.411234,0.532303
0.482086,0.590534,0.526951,0.544665
0.547721,0.430271,0.518038,0.502297
0.526188,0.288576,0.423811,0.459558
0.937881,0.895033,0.591225,0.522015
0.532808,0.554093,0.550514,0.498034
0.272558,0.346198,0.429055,0.45878
0.4695,0.332868,0.3909,0.448892
0.515279,0.528467,0.427513,0.48762
0.492088,0.404122,0.473608,0.432045
0.064507,0.049149,0.348672,0.49031
0.012453,0.250409,0.435128,0.539384
0.170644,0.515685,0.441229,0.500652
0.439956,0.256427,0.44102,0.515542
0.952424,0.688522,0.553166,0.495463
0.894776,0.675068,0.470485,0.498261
0.384204,0.327949,0.475638,0.482845
0.0723016,0.248307,0.506131,0.467846
0.725307,0.800179,0.531473,0.446779
0.256069,0.194701,0.382537,0.53155
0.899625,0.769727,0.470829,0.487935
0.23261,0.474525,0.433919,0.471762
0.308365,0.441812,0.460827,0.543691
0.554925,0.317762,0.242924,0.453337
0.470866,0.330251,0.355151,0.504647
0.232151,0.449403,0.429297,0.484469
0.738079,0.413036,0.403846,0.449451
0.491362,0.270723,0.428887,0.513758
0.110373,0.29948,0.412781,0.460939
0.763306,0.454411,0.500171,0.497667
0.915956,0.669568,0.386415,0.500043
0.487218,0.485678,0.3572,0.52616
0.768312,0.757841,0.48678,0.50562
0.710728,0.630634,0.464589,0.526042
0.820655,0.540875,0.515762,0.53545
0.779238,0.637513,0.441882,0.488389
0.872512,0.549129,0.477026,0.514744
0.665003,0.67548,0.51136,0.479398
0.358173,0.360664,0.498097,0.478912
0.679499,0.590006,0.585062,0.487159
0.658816,0.345931,0.492398,0.502845
0.443531,0.503022,0.52351,0.519302
0.529782,0.619585,0.415179,0.433338
0.0578987,0.110242,0.310371,0.456697
0.721523,0.416953,0.416578,0.421083
0.423281,0.227326,0.573957,0.461512
0.0974022,0.249535,0.419197,0.470007
0.601368,0.710706,0.548246,0.521214
0.713614,0.705635,0.646854,0.527313
0.990135,0.828162,0.602776,0.488418
0.426099,0.648916,0.605342,0.492595
0.904503,0.478447,0.482503,0.482485
0.626446,0.329412,0.465295,0.523005
0.909489,0.858455,0.485437,0.50505
0.683389,0.558245,0.421429,0.490281
0.946314,0.750672,0.567574,0.538546
0.578593,0.609006,0.601677,0.49353
0.922807,0.552863,0.601376,0.511763
0.0750526,0.395479,0.373962,0.454044
0.00776081,0.496147,0.525764,0.537337
0.54354,0.737126,0.447525,0.4804
0.37482,0.196858,0.51229,0.465794
0.297121,0.160427,0.39001,0.477826
0.584777,0.761792,0.433922,0.49489
0.945903,0.695942,0.480661,0.523941
0.176048,0.115667,0.359519,0.489951
0.883751,0.517632,0.594262,0.477102
0.351463,0.543829,0.608883,0.503651
0.555864,0.532719,0.559619,0.519861
0.905333,0.642474,0.489897,0.514464
0.63065,0.667096,0.560649,0.472266
0.728144,0.442867,0.701069,0.532829
0.611517,0.602974,0.547315,0.540063
0.357084,0.42524,0.519445,0.477615
0.773755,0.612222,0.597902,0.512933
0.108958,0.462307,0.50562,0.48398
0.598804,0.390541,0.523329,0.485907
0.337902,0.431518,0.34428,0.487988
0.102849,0.434343,0.528411,0.467805
0.303696,0.309413,0.600421,0.488853
0.618727,0.513919,0.4442,0.536173
0.0172884,0.0106451,0.608116,0.489809
0.689801,0.683222,0.619781,0.558176
0.248552,0.558465,0.520422,0.466196
0.771536,0.528265,0.511076,0.485639
0.637113,0.372684,0.435733,0.517378
0.411114,0.492897,0.428446,0.473578
0.540481,0.535333,0.577601,0.488893
0.487567,0.632422,0.50413,0.515735
0.88454,0.843482,0.641784,0.456306
0.944475,0.532231,0.514711,0.502115
0.84986,0.782867,0.635961,0.443472
0.234424,0.390355,0.443089,0.463483
0.73309,0.755233,0.524324,0.49657
0.418994,0.399568,0.388613,0.484268
0.766125,0.466472,0.450928,0.493752
0.53019,0.576359,0.43326,0.516327
0.056526,0.331908,0.452427,0.452512
0.398809,0.570848,0.745965,0.52768
0.131085,0.0792428,0.482536,0.513851
0.692359,0.753421,0.456432,0.45847
0.820263,0.428942,0.457272,0.511049
0.379763,0.510563,0.453958,0.469913
0.414589,0.306036,0.291757,0.49736
0.25217,0.194123,0.466032,0.495325
0.154973,0.486531,0.43607,0.513908
0.478823,0.554933,0.445703,0.501937
0.187242,0.405851,0.529366,0.47424
0.464035,0.253432,0.445891,0.464866
0.117076,0.555941,0.578203,0.503464
0.495934,0.676672,0.58308,0.513606
0.244855,0.471896,0.426708,0.486808
0.839747,0.802785,0.492017,0.521905
0.440823,0.258177,0.422969,0.489486
0.0280047,0.240726,0.647273,0.514464
0.439311,0.428717,0.497744,0.532604
0.137157,0.334818,0.376742,0.450596
0.0866235,0.534414,0.558274,0.542603
0.814698,0.86034,0.616368,0.453524
0.77055,0.62576,0.561755,0.520558
0.733006,0.848127,0.654612,0.493182
0.890344,0.547535,0.569683,0.518329
0.995724,0.962857,0.589384,0.484423
0.794336,0.886745,0.69607,0.514581
0.809597,0.621438,0.569401,0.553265
0.118234,0.094184,0.449178,0.527375
0.459316,0.6746,0.516115,0.573851
0.900517,0.874226,0.528203,0.509015
0.285,0.486549,0.521627,0.522985
0.23218,0.386676,0.473011,0.495663
0.961585,0.634221,0.492158,0.509581
0.516454,0.628708,0.576766,0.51503
0.916476,0.709431,0.555935,0.503288
0.669984,0.564167,0.458022,0.474346
0.196434,0.343895,0.378502,0.46339
0.790308,0.641704,0.550535,0.489523
0.506801,0.588856,0.527737,0.498348
0.945332,0.792443,0.805804,0.538299
0.495719,0.66773,0.605051,0.491949
0.808871,0.822102,0.515053,0.479655
0.64319,0.381933,0.408462,0.521646
0.872159,0.811703,0.444079,0.50762
0.339349,0.586765,0.617461,0.477519
0.904631,0.715216,0.436128,0.465105
0.898497,0.665918,0.388817,0.536353
0.218087,0.291724,0.474665,0.459351
0.35501,0.319942,0.526657,0.495463
0.106762,0.333894,0.509616,0.469169
0.924378,0.745679,0.439414,0.454642
0.591636,0.353764,0.537416,0.461957
0.9872,0.920413,0.720415,0.486665
0.290719,0.461072,0.486857,0.490102
0.366122,0.216199,0.488145,0.509675
0.867874,0.618594,0.499503,0.499768
0.515262,0.456565,0.49638,0.499098
0.0811243,0.283127,0.405136,0.487204
0.0288123,0.289469,0.373684,0.502108
0.957221,0.640031,0.5794,0.51499
0.600105,0.387145,0.575889,0.45583
0.0626491,0.213421,0.432559,0.507677
0.224525,0.495173,0.634483,0.492296
0.222066,0.583333,0.414982,0.504781
0.0392991,0.239835,0.457985,0.476088
0.353554,0.265408,0.536697,0.475918
0.730244,0.864519,0.392644,0.548946
0.345913,0.507855,0.385071,0.482174
0.910232,0.702687,0.472993,0.518556
0.0965936,0.334671,0.386389,0.473819
0.286178,0.206603,0.592036,0.501631
0.959714,0.613318,0.693834,0.495782
0.781011,0.737764,0.595024,0.512134
0.921969,0.749273,0.596075,0.5189
0.0641745,0.0866788,0.250039,0.446545
0.830107,0.809084,0.527397,0.497263
0.16881,0.326374,0.472793,0.456209
0.937006,0.947794,0.522032,0.54014
0.0359138,0.115702,0.28228,0.487552
0.91422,0.465796,0.592047,0.4792
0.925328,0.955275,0.538131,0.566556
0.297266,0.644424,0.619891,0.459303
0.670567,0.660534,0.459753,0.491606
0.0857418,0.208773,0.443404,0.513952
0.729074,0.453216,0.551541,0.513277
0.913751,0.840499,0.472806,0.48358
0.891614,0.584169,0.65767,0.508927
0.83695,0.612524,0.515933,0.492387
0.364135,0.287201,0.444203,0.510057
0.350916,0.541839,0.499653,0.487647
0.7225,0.625372,0.655455,0.518199
0.761372,0.655761,0.462175,0.519765
0.965148,0.927838,0.715788,0.548685
0.470164,0.54128,0.452633,0.472121
0.550825,0.527093,0.547219,0.54319
0.121779,0.296288,0.411068,0.510268
0.908128,0.893163,0.647448,0.528202
0.873499,0.62576,0.513656,0.47159
0.44075,0.523033,0.522119,0.494162
0.30819,0.52513,0.554732,0.482001
0.526872,0.580296,0.589377,0.463719
0.702057,0.567344,0.598881,0.532856
0.423311,0.291744,0.273957,0.473517
0.49058,0.259296,0.473106,0.489988
0.334602,0.494324,0.582304,0.464871
0.844169,0.757557,0.580776,0.423683
0.19432,0.487629,0.499412,0.512914
0.27098,0.432532,0.505787,0.510885
0.930553,0.483767,0.572298,0.500615
0.107658,0.344407,0.437094,0.504587
0.149553,0.458226,0.344258,0.471418
0.639647,0.64345,0.580473,0.513949
0.271179,0.592017,0.578249,0.521537
0.411066,0.231464,0.53612,0.503162
0.1869,0.257142,0.556968,0.477722
0.0400085,0.220403,0.407368,0.507245
0.485672,0.634115,0.371429,0.451425
0.548481,0.298375,0.567579,0.474954
0.205177,0.562017,0.509051,0.487629
0.847052,0.562486,0.548928,0.496586
0.915478,0.608247,0.426468,0.470762
0.582661,0.702191,0.428566,0.44287
0.72927,0.606894,0.541529,0.458615
0.0638564,0.116034,0.374326,0.482838
0.557508,0.55133,0.403151,0.480121
0.421146,0.618884,0.573886,0.523873
0.591322,0.738371,0.696897,0.534456
0.54095,0.345993,0.408006,0.474678
0.590711,0.448068,0.418404,0.492853
0.630037,0.784413,0.740171,0.510204
0.097631,0.204897,0.595965,0.504122
0.523183,0.561537,0.381709,0.533526
0.165717,0.302845,0.367828,0.488635
0.040131,0.194737,0.453151,0.535664
0.61095,0.78861,0.618947,0.512059
0.828807,0.455309,0.499333,0.50101
0.137228,0.48384,0.556185,0.467333
0.20011,0.32413,0.427454,0.467454
0.977887,0.88907,0.550166,0.492004
0.465434,0.715666,0.624017,0.494996
0.918839,0.948727,0.496177,0.49219
0.231456,0.221191,0.468315,0.475907
0.731084,0.668278,0.645771,0.489562
0.987581,0.571286,0.496815,0.428495
0.139994,0.461351,0.434925,0.531122
0.139788,0.341905,0.484556,0.53151
0.495854,0.36634,0.483812,0.504109
0.400479,0.627532,0.396332,0.469156
0.284744,0.408739,0.5675,0.528651
0.137312,0.479143,0.522227,0.459759
0.530992,0.397175,0.45607,0.470691
0.914827,0.853935,0.548708,0.416455
0.992007,0.827827,0.596893,0.527195
0.0310624,0.147977,0.328273,0.49138
0.833409,0.833611,0.661013,0.497643
0.357196,0.582178,0.597315,0.498417
0.197017,0.251284,0.399797,0.468258
0.231627,0.286173,0.35361,0.433508
0.73631,0.391271,0.357247,0.515234
0.540749,0.373948,0.641551,0.485789
0.793645,0.481801,0.457569,0.432812
0.437046,0.62925,0.50497,0.498346
0.43058,0.520611,0.536834,0.510479
0.400986,0.61804,0.554091,0.496791
0.99728,0.90422,0.611758,0.525707
0.546565,0.619471,0.454912,0.449578
0.339088,0.216485,0.477872,0.453931
0.201184,0.216085,0.585989,0.509162
0.0879616,0.444877,0.503565,0.500002
0.858939,0.70815,0.419356,0.46937
0.773568,0.654616,0.435683,0.440098
0.612228,0.716273,0.468995,0.497196
0.71345,0.787547,0.656618,0.474584
0.109965,0.410637,0.712023,0.534965
0.803793,0.764346,0.532011,0.464149
0.971525,0.754449,0.724458,0.547111
0.431914,0.455347,0.462427,0.494438
0.403938,0.473369,0.485153,0.440368
0.768711,0.847042,0.601582,0.465477
0.525671,0.661959,0.488205,0.452602
0.673938,0.367979,0.427901,0.514642
0.593718,0.512355,0.465877,0.509553
0.359237,0.349528,0.455427,0.486499
0.961583,0.599623,0.460754,0.470663
0.803524,0.483701,0.644307,0.507955
0.164083,0.482471,0.597623,0.522834
0.702386,0.401923,0.42031,0.488165
0.0307624,0.0771915,0.292245,0.482098
0.457782,0.635377,0.537028,0.455295
0.173081,0.336942,0.595919,0.47708
0.376444,0.229258,0.513669,0.512145
0.571386,0.717695,0.411469,0.494225
0.844988,0.670002,0.455518,0.453612
0.306037,0.236384,0.427982,0.473703
0.786843,0.546251,0.513421,0.463826
0.732918,0.626025,0.608358,0.512385
0.180717,0.501068,0.562806,0.522253
0.59693,0.666777,0.425455,0.483799
0.832457,0.544602,0.48202,0.473435
0.707913,0.721148,0.479314,0.499931
0.941711,0.683141,0.583951,0.500731
0.871808,0.82576,0.539681,0.492313
0.291979,0.582204,0.604138,0.554943
0.775723,0.391312,0.444764,0.463202
0.11719,0.118038,0.272789,0.480373
0.468945,0.636596,0.548872,0.542859
0.860084,0.683622,0.497336,0.470564
0.962768,0.831629,0.7483,0.529689
0.137287,0.501963,0.556383,0.499416
0.290407,0.249212,0.326566,0.521712
0.263056,0.461236,0.455123,0.480925
0.124079,0.423406,0.546786,0.521237
0.658298,0.622992,0.616518,0.508359
0.73974,0.387667,0.380734,0.469945
0.383576,0.566409,0.581746,0.552054
0.750791,0.514594,0.600811,0.524138
0.884418,0.618269,0.567646,0.533168
0.600442,0.40343,0.572914,0.519626
0.824346,0.780056,0.578118,0.560667
0.308278,0.460742,0.474854,0.512443
0.60568,0.800299,0.59063,0.508496
0.409927,0.393845,0.626756,0.44108
0.840248,0.851998,0.638234,0.51444
0.409607,0.285822,0.456541,0.516424
0.631759,0.661699,0.68168,0.520385
0.383653,0.245162,0.535339,0.530804
0.0687187,0.198469,0.415465,0.437658
0.629022,0.322296,0.404378,0.491539
0.801336,0.667804,0.475847,0.50487
0.444114,0.459491,0.476648,0.520093
0.988032,0.567147,0.618098,0.493394
0.26011,0.189815,0.33331,0.488729
0.246718,0.446477,0.504456,0.498407
0.409378,0.625081,0.346579,0.501306
0.533169,0.279099,0.2935,0.467833
0.823378,0.471912,0.54751,0.528928
0.0933862,0.484521,0.445841,0.506313
0.895849,0.889274,0.618841,0.472607
0.798975,0.656996,0.360279,0.484943
0.627889,0.450064,0.529754,0.505406
0.274177,0.440047,0.528777,0.530715
0.989965,0.793523,0.541153,0.448617
0.260278,0.248988,0.54782,0.492949
0.191673,0.25451,0.396763,0.506888
0.637766,0.680197,0.547964,0.586557
0.243491,0.329846,0.477077,0.450688
0.438667,0.457605,0.502567,0.499714
0.825586,0.791188,0.629891,0.538569
0.0311593,0.153571,0.550951,0.504589
0.0471154,0.0780937,0.402897,0.443021
0.445612,0.683065,0.620429,0.464825
0.185314,0.304168,0.49052,0.538907
0.535864,0.706754,0.555868,0.518216
0.937028,0.783393,0.468887,0.459063
0.331611,0.590359,0.564682,0.508654
0.0961963,0.432961,0.529561,0.500981
0.537435,0.454308,0.359344,0.423204
0.889167,0.733163,0.534373,0.469539
0.671061,0.609493,0.528752,0.504611
0.455568,0.624077,0.500409,0.527017
0.80809,0.811603,0.693988,0.475468
0.155828,0.293057,0.485935,0.474172
0.312528,0.278256,0.603232,0.536637
0.517304,0.756199,0.584744,0.545647
0.28206,0.299867,0.394802,0.479284
0.699314,0.461221,0.448151,0.477371
0.724114,0.536893,0.606535,0.545589
0.363254,0.33837,0.440555,0.470984
0.703389,0.732832,0.633906,0.528188
0.777325,0.800236,0.496237,0.503203
0.863602,0.584063,0.538539,0.517833
0.866254,0.640531,0.381745,0.424202
0.825851,0.894336,0.682951,0.543975
0.734764,0.60612,0.67997,0.547539
0.00306997,0.403439,0.516608,0.490214
0.949397,0.615832,0.398712,0.450141
0.344682,0.316278,0.462587,0.501798
0.55665,0.673764,0.368264,0.464295
0.43766,0.570352,0.553353,0.457383
0.446265,0.474042,0.529265,0.498142
0.239806,0.266283,0.438373,0.556092
0.236835,0.518184,0.523774,0.535139
0.508189,0.447827,0.435531,0.534849
0.366796,0.265478,0.389262,0.475895
0.710255,0.554462,0.622493,0.470171
0.517192,0.410954,0.516908,0.491849
0.867291,0.881408,0.463425,0.44395
0.873477,0.834792,0.772337,0.571214
0.379455,0.268636,0.440656,0.485012
0.0519862,0.091198,0.388617,0.512976
0.418778,0.502128,0.410112,0.46418
0.772551,0.504012,0.528095,0.49213
0.951079,0.547405,0.423567,0.485531
0.552098,0.510525,0.571333,0.478862
0.859903,0.747016,0.559969,0.513127
0.824935,0.844209,0.628145,0.503373
0.995149,0.500433,0.482318,0.50085
0.96379,0.971267,0.677449,0.531399
0.256219,0.206504,0.485803,0.44996
0.681512,0.395154,0.42936,0.464095
0.0440699,0.385322,0.427101,0.505757
0.236716,0.517405,0.564691,0.51962
0.578716,0.408115,0.423988,0.520133
0.747516,0.692358,0.543714,0.48748
0.678292,0.650455,0.588605,0.500474
0.735839,0.437557,0.487777,0.496328
0.632928,0.645807,0.606963,0.4729
0.780672,0.46085,0.424097,0.496384
0.781283,0.453182,0.501468,0.509189
0.851969,0.739401,0.545726,0.490392
0.309693,0.464338,0.412485,0.477232
0.527789,0.335085,0.37547,0.503602
0.643501,0.762722,0.60917,0.533875
0.86559,0.454907,0.434198,0.482318
0.587256,0.40805,0.489006,0.536021
0.204497,0.46435,0.500734,0.435435
0.0950509,0.157153,0.349735,0.480097
0.61867,0.635753,0.612239,0.500788
0.214408,0.143416,0.416542,0.454894
0.122809,0.363035,0.49069,0.475668
0.346716,0.423877,0.481619,0.44775
0.0491481,0.398311,0.392805,0.460832
0.504329,0.564755,0.562421,0.481339
0.271194,0.365166,0.46747,0.511027
0.719053,0.572916,0.409155,0.482649
0.142772,0.377556,0.366439,0.50292
0.168854,0.492466,0.491275,0.482339
0.151858,0.542545,0.490808,0.526503
0.939233,0.872436,0.666939,0.508653
0.356987,0.44929,0.367477,0.463544
0.622817,0.573174,0.488659,0.499015
0.679914,0.445903,0.436526,0.482097
0.185324,0.515854,0.622524,0.56593
0.0715577,0.0800593,0.392163,0.503896
0.688185,0.491149,0.357665,0.457352
0.449119,0.528414,0.556613,0.489684
0.557689,0.529916,0.456795,0.500792
0.120607,0.164119,0.478034,0.517306
0.127652,0.100385,0.447908,0.487358
0.168895,0.110964,0.430272,0.504718
0.157204,0.533119,0.481418,0.490141
0.960767,0.706845,0.453972,0.540082
0.937397,0.586703,0.376265,0.510939
0.577281,0.748543,0.615308,0.460374
0.449971,0.453841,0.552706,0.506355
0.530127,0.713947,0.670273,0.519079
0.828677,0.769263,0.598733,0.531028
0.634541,0.357131,0.409231,0.494506
0.0982189,0.317573,0.341311,0.481868
0.35266,0.645875,0.618126,0.482419
0.82795,0.650853,0.492784,0.450562
0.302091,0.46046,0.429455,0.494046
0.937075,0.712613,0.417094,0.497117
0.942823,0.79678,0.547874,0.516198
0.425229,0.32633,0.409598,0.487528
0.711441,0.416023,0.321958,0.518106
0.276905,0.543601,0.508557,0.483787
0.0650171,0.457415,0.495425,0.494593
0.20032,0.358597,0.455537,0.48989
0.0278423,0.479707,0.50779,0.522427
0.210894,0.182273,0.396211,0.469969
0.902592,0.721343,0.52619,0.481057
0.35667,0.231474,0.362253,0.493874
0.813321,0.568424,0.576791,0.471199
0.107568,0.124804,0.499254,0.542366
0.691082,0.793836,0.505936,0.441076
0.0924917,0.488861,0.50478,0.472975
0.193793,0.580113,0.63791,0.536128
0.967942,0.765123,0.414936,0.512529
0.870365,0.662824,0.607902,0.49112
0.238847,0.169544,0.42701,0.472641
0.634937,0.630493,0.635479,0.47865
0.826976,0.893564,0.669982,0.521679
0.310433,0.491291,0.565587,0.542076
0.0943962,0.147037,0.533915,0.54336
0.631528,0.565935,0.540842,0.529052
0.879028,0.530234,0.543453,0.491893
0.665449,0.590475,0.480554,0.541983
0.886488,0.483826,0.509884,0.508677
0.114904,0.11184,0.528687,0.521768
0.507,0.70248,0.520415,0.539374
0.410801,0.333259,0.494641,0.503117
0.788273,0.409391,0.522571,0.505631
0.883262,0.515878,0.547482,0.491674
0.894852,0.775817,0.535797,0.505144
0.617811,0.367111,0.43596,0.528121
0.921546,0.531387,0.571607,0.532137
0.859466,0.545487,0.593371,0.490686
0.403181,0.447693,0.367807,0.481226
0.0208192,0.485975,0.548038,0.505384
0.274981,0.389348,0.441562,0.443782
0.481067,0.698987,0.496911,0.492818
0.387548,0.513483,0.540282,0.47776
0.431298,0.520463,0.411494,0.450751
0.96747,0.960298,0.51853,0.486032
0.0271976,0.489696,0.532033,0.523257
0.639241,0.514065,0.393355,0.485375
0.0537127,0.10573,0.367621,0.482578
0.786237,0.725647,0.429714,0.517177
0.187055,0.162417,0.356585,0.493484
0.128162,0.374367,0.4818,0.503975
0.757794,0.68642,0.653244,0.516155
0.429419,0.408729,0.565383,0.532783
0.674646,0.701676,0.59385,0.501735
0.227529,0.142254,0.460439,0.524954
0.861924,0.61804,0.556233,0.48626
0.382802,0.492382,0.642575,0.458859
0.194481,0.491077,0.5644,0.486794
0.100069,0.437133,0.415992,0.513249
0.482316,0.724143,0.501047,0.461118
0.860408,0.625921,0.469925,0.50766
0.562912,0.483164,0.577672,0.548852
0.425407,0.217648,0.404728,0.495039
0.00267835,0.168703,0.373684,0.486225
0.738597,0.530904,0.372993,0.479187
0.289794,0.239147,0.492633,0.508603
0.148323,0.477848,0.455306,0.480684
0.719048,0.503046,0.495401,0.501501
0.913402,0.515035,0.63946,0.470626
0.425167,0.697882,0.556907,0.523262
0.42757,0.481185,0.396175,0.497017
0.214484,0.246719,0.454602,0.506882
0.0107599,0.203612,0.443576,0.505486
0.975627,0.533471,0.533757,0.51878
0.464948,0.641742,0.566913,0.518002
0.518307,0.361666,0.506245,0.527721
0.879337,0.59787,0.509229,0.514987
0.695107,0.460865,0.526268,0.435172
0.394305,0.66204,0.572873,0.478753
0.604571,0.479092,0.548156,0.465998
0.795638,0.569608,0.571017,0.480483
0.554713,0.34883,0.408133,0.499686
0.91017,0.536827,0.542514,0.528262
0.284456,0.238392,0.483622,0.458033
0.81108,0.901464,0.692682,0.506107
0.696345,0.499672,0.470402,0.465301
0.81569,0.532192,0.546796,0.488015
0.0472693,0.0975036,0.479645,0.53756
0.170721,0.48223,0.602307,0.472004
0.174751,0.455078,0.393573,0.494639
0.169577,0.249408,0.540009,0.493622
0.904745,0.474084,0.430211,0.482277
0.233334,0.26656,0.40362,0.512585
0.29274,0.187461,0.454398,0.498082
0.211726,0.382863,0.381411,0.479722
0.793322,0.576864,0.433979,0.504132
0.822509,0.608466,0.62281,0.534533
0.834203,0.536169,0.476783,0.477433
0.747225,0.781456,0.597051,0.505059
0.589097,0.78656,0.595736,0.473326
0.438474,0.577959,0.55021,0.514032
0.999665,0.747951,0.536157,0.525528
0.168411,0.422838,0.441161,0.479021
0.290135,0.445735,0.561019,0.514524
0.260319,0.370233,0.636224,0.461233
0.349029,0.481044,0.426675,0.50837
0.794681,0.409864,0.616469,0.474631
0.420825,0.416953,0.393252,0.477122
0.368318,0.416738,0.500886,0.484473
0.556212,0.63225,0.60065,0.525729
0.709745,0.598648,0.512835,0.486312
0.21297,0.268632,0.402802,0.553718
0.116026,0.307542,0.516409,0.456149
0.280362,0.346401,0.389562,0.483734
0.775994,0.467571,0.323567,0.480794
0.618293,0.447952,0.337303,0.449617
0.0818448,0.134346,0.422111,0.494927
0.958332,0.567559,0.416046,0.518941
0.0056835,0.336642,0.398798,0.460861
0.707065,0.800198,0.442638,0.436925
0.529748,0.363525,0.531092,0.548361
0.823116,0.491344,0.606218,0.508407
0.968617,0.546569,0.5953,0.519029
0.507509,0.293916,0.503954,0.51785
0.808841,0.848578,0.488024,0.458938
0.952916,0.777759,0.611713,0.514157
0.416015,0.706925,0.482107,0.462219
0.840705,0.811253,0.576077,0.476295
0.621462,0.591351,0.437452,0.480767
0.655539,0.383892,0.550824,0.47579
0.800258,0.622779,0.661325,0.538993
0.205656,0.362858,0.512706,0.50773
0.589489,0.361421,0.561957,0.46164
0.992812,0.87586,0.578097,0.534257
0.870189,0.509172,0.563499,0.454376
0.269218,0.586718,0.603763,0.483635
0.0485615,0.283005,0.549574,0.519039
0.749693,0.57938,0.491779,0.498583
0.0216689,0.102804,0.276923,0.451335
0.0155686,0.390307,0.630274,0.481103
0.499891,0.498775,0.54983,0.553554
0.652779,0.428338,0.488473,0.452424
0.583068,0.78032,0.670251,0.465744
0.109918,0.0954165,0.44615,0.544792
0.64935,0.519951,0.377779,0.448079
0.142883,0.370727,0.574393,0.507274
0.715376,0.792557,0.667801,0.520037
0.531133,0.445049,0.496251,0.529624
0.463532,0.37205,0.625416,0.553666
0.506382,0.691338,0.542577,0.511112
0.106631,0.224135,0.536917,0.500986
0.0279773,0.331749,0.4801,0.456779
0.17247,0.145663,0.439831,0.488649
0.670014,0.610573,0.425452,0.521266
0.140343,0.287764,0.546766,0.467011
0.453638,0.606737,0.470636,0.488802
0.648683,0.561638,0.427491,0.455845
0.463817,0.518755,0.532106,0.493856
0.717605,0.562647,0.557944,0.501742
0.533245,0.329241,0.497357,0.471217
0.0922747,0.160038,0.444019,0.480709
0.656891,0.705308,0.579658,0.463945
0.412578,0.286343,0.502274,0.536469
0.119055,0.315377,0.503252,0.512815
0.451731,0.722259,0.528847,0.448506
0.57068,0.442191,0.428094,0.520229
0.141037,0.309474,0.412155,0.484939
0.487996,0.345972,0.484889,0.512399
0.510134,0.535674,0.544112,0.462177
0.574453,0.780954,0.627943,0.511783
0.0216688,0.322654,0.458856,0.44976
0.736258,0.392693,0.425022,0.480387
0.0664612,0.110183,0.377185,0.458402
0.267673,0.422787,0.69017,0.493644
0.609802,0.465003,0.559114,0.502284
0.825618,0.721869,0.627115,0.493756
0.141674,0.456037,0.466188,0.454984
0.653949,0.520945,0.587662,0.54183
0.183265,0.42363,0.409418,0.498214
0.336182,0.235363,0.461133,0.439653
0.639265,0.532327,0.40789,0.436382
0.111245,0.274926,0.597682,0.518832
0.260052,0.133461,0.407361,0.480307
0.480242,0.407887,0.329999,0.475274
0.389965,0.47549,0.507346,0.507947
0.463048,0.675762,0.494659,0.568686
0.0274917,0.186779,0.519416,0.467036
0.43192,0.680129,0.566068,0.517744
0.0102924,0.217228,0.428668,0.494
0.955171,0.761817,0.602702,0.556333
0.862599,0.561858,0.45453,0.475638
0.527305,0.667057,0.36702,0.533179
0.504633,0.601203,0.706281,0.531093
0.442886,0.244453,0.417202,0.467988
0.623303,0.780062,0.402903,0.489284
0.389753,0.54079,0.480517,0.493132
0.0405373,0.107886,0.376067,0.475163
0.59307,0.362949,0.404902,0.452594
0.890236,0.600793,0.499326,0.513825
0.53505,0.447408,0.547024,0.470572
0.826921,0.796937,0.585743,0.53531
0.406054,0.328033,0.491806,0.471546
0.838773,0.863644,0.570456,0.483382
0.511121,0.31706,0.310158,0.496058
0.524864,0.576487,0.543871,0.497449
0.861859,0.713424,0.54831,0.504112
0.921,0.587154,0.425398,0.477028
0.126966,0.426772,0.503938,0.497757
0.120681,0.408704,0.466866,0.534743
0.995517,0.654742,0.480918,0.513353
0.0373217,0.433525,0.348978,0.481106
0.82553,0.575304,0.526319,0.490524
0.690969,0.561005,0.383369,0.492807
0.206146,0.215162,0.539934,0.525903
0.377363,0.648679,0.45707,0.515856
0.755164,0.729453,0.408375,0.486195
0.989304,0.512303,0.455378,0.507978
0.104483,0.277198,0.452484,0.495768
0.609884,0.58704,0.473368,0.440099
0.594399,0.501156,0.488513,0.488341
0.284281,0.623663,0.675496,0.559522
0.703557,0.819981,0.590267,0.523315
0.601372,0.430397,0.386955,0.490285
0.684692,0.814784,0.601098,0.469372
0.378589,0.682726,0.599678,0.536828
0.257191,0.441411,0.581388,0.564975
0.34301,0.210241,0.450074,0.521111
0.525844,0.624,0.488844,0.495226
0.238798,0.431292,0.474853,0.471979
0.551008,0.484556,0.475666,0.482033
0.265715,0.242942,0.475443,0.489165
0.188785,0.537544,0.648373,0.509382
0.165553,0.185441,0.520793,0.498948
0.950656,0.627677,0.672773,0.494742
0.622907,0.587144,0.592519,0.503239
0.700392,0.713336,0.618293,0.46619
0.933862,0.657542,0.625603,0.457126
0.0119044,0.297247,0.422604,0.494096
0.120736,0.132748,0.322062,0.477821
0.955055,0.880262,0.619187,0.523286
0.833167,0.589556,0.514212,0.452909
0.957336,0.763346,0.607224,0.564605
0.475416,0.430864,0.528395,0.446069
0.207647,0.347018,0.454877,0.507821
0.0368738,0.306985,0.349235,0.50498
